Plot_ID,Latitude,Longitude,DBH,Tree_Height,Crown_Width_North_South,Crown_Width_East_West,Slope,Elevation,Temperature,Humidity,Soil_TN,Soil_TP,Soil_AP,Soil_AN,Menhinick_Index,Gleason_Index,Disturbance_Level,Fire_Risk_Index,Health_Status
787,33.33567179,-85.43312225,96.25956267,18.15200667,8.883144325,3.426670079,42.24236859,1091.610031,22.35368154,27.13652471,0.227791216,0.435702202,0.022946173,0.356016301,2.349554086,2.002184236,0.36282003,0.111859946,Healthy
788,26.03405667,-87.02464907,23.70794192,14.99148755,9.147690991,8.377093025,36.22920196,2780.233461,30.62832699,36.89264299,0.018726685,0.291573597,0.492088984,0.046955939,1.845358575,2.337784748,0.613107596,0.63153691,Healthy
789,28.48023215,-125.3343572,95.38583198,5.323854674,5.436612745,9.994152704,38.27610888,170.73388,8.072051994,60.17053127,0.718966364,0.217778903,0.230178768,0.372096373,0.718318431,2.366192468,0.87821631,0.242397876,Unhealthy
790,47.89133358,-93.71143846,99.50783293,29.45591036,3.971403553,2.902881322,24.77453853,1786.132195,28.38632317,21.60093789,0.350993906,0.322577296,0.182819415,0.348245792,2.815203367,4.837295618,0.95547099,0.2776195,Unhealthy
791,16.13405612,-119.4881699,72.61366655,8.011484849,1.961206336,3.386536671,37.16497019,1691.904321,36.35342355,40.2283983,0.788785991,0.410014941,0.149898597,0.129148046,1.639006344,4.194452064,0.583612216,0.898238598,Sub-healthy
792,33.44919328,-78.37963619,98.20865452,3.882557043,9.580625914,6.965738089,13.65767591,736.0291635,7.022586896,61.39210319,0.345546858,0.007797792,0.09130657,0.130152723,1.408334455,2.834195086,0.042590954,0.467123093,Healthy
793,30.23554716,-94.14446554,59.10627906,18.65572663,1.542042504,9.689037711,17.93154429,1343.773551,9.922866873,21.19689586,0.821140415,0.496038519,0.396829085,0.31628599,2.073918488,1.799283681,0.969235997,0.392128147,Unhealthy
794,34.45816942,-82.38405546,29.6564694,22.68826696,3.678852498,9.242329134,14.26108562,1991.565617,30.08211778,41.1637029,0.139391271,0.095532417,0.477930012,0.382274697,2.184594903,4.244064441,0.705862061,0.723871038,Very Healthy
795,10.72440735,-127.082897,46.51460914,2.908416489,3.682595811,5.525879681,21.0324301,2208.680471,20.30485769,61.12246556,0.181639425,0.237773248,0.209754154,0.438860378,1.026719793,1.628729886,0.335963649,0.909613797,Healthy
796,44.88495636,-124.0645589,61.38828886,20.44409388,3.883611575,8.155992543,12.85108273,102.0788902,19.12420173,65.85193984,0.347467774,0.436654719,0.476448244,0.426809084,2.592347112,1.841848869,0.147157701,0.025036336,Healthy
797,47.2847313,-79.85736284,11.94274839,16.90417253,2.478581589,2.221712678,43.2725149,2816.874947,9.793832209,94.06013544,0.414402515,0.116394998,0.41277982,0.482617082,1.224842734,2.464053567,0.143418612,0.448238847,Healthy
798,32.60532734,-124.9540965,64.12261014,4.891420249,8.048452878,9.796943658,14.07800826,577.1235799,22.73695143,71.62764986,0.355215783,0.241013636,0.243120308,0.292785523,0.966709815,4.521392783,0.167744406,0.610781356,Healthy
799,37.86603296,-125.0120291,98.21189449,6.830668554,2.102480758,9.679179106,4.412004215,777.3832592,9.429085892,53.1788642,0.766010562,0.070628179,0.338642959,0.454784503,1.515999632,1.527146675,0.045572522,0.318563098,Healthy
800,46.89997525,-129.1524067,23.06022673,17.90328032,6.714159932,2.473560621,23.70677247,864.0729925,21.68171597,94.42809417,0.105981879,0.200562781,0.220317169,0.40521407,2.326400202,1.488936771,0.902154189,0.772407722,Unhealthy
801,38.28954537,-63.04490212,80.29653605,10.29801318,2.11461424,3.694808123,2.56945853,209.678396,31.72653546,82.79063867,0.357704849,0.09268205,0.281568087,0.447860474,2.913645446,2.975899953,0.540768233,0.97147707,Healthy
802,16.10156172,-78.37441484,91.25038541,28.2728404,1.634820738,1.901394978,4.974442484,456.8511584,14.03925253,36.00071369,0.8388676,0.184995736,0.033732937,0.010755168,2.523203161,2.105642164,0.699959413,0.943427366,Healthy
803,33.05153441,-105.2724014,94.65165132,24.92472643,9.184865533,3.44545839,9.872522514,2960.414777,21.82751589,30.46738891,0.076129106,0.189864787,0.34965042,0.483121981,2.850870944,3.274911767,0.828108509,0.265982539,Unhealthy
804,34.26860186,-109.2425093,96.21288242,29.53988178,2.711158897,8.343602105,20.89576124,1014.128538,39.72055893,74.06493086,0.942920073,0.496619541,0.031148199,0.239397431,0.85151451,2.806546739,0.791541006,0.226338278,Healthy
805,26.96522685,-105.5207739,54.53866568,9.270783491,8.391251391,4.404840464,19.49629195,434.373162,29.03276482,64.79065325,0.986453674,0.49743245,0.409457049,0.40010058,0.677941997,2.739836425,0.882605624,0.957490531,Unhealthy
806,39.45776942,-75.77425282,97.84425126,29.15226172,5.90167784,1.795572704,35.98613379,410.2746574,34.447487,83.1738891,0.097682492,0.061819208,0.41334873,0.067966039,1.894261905,1.447891882,0.967254623,0.458628487,Unhealthy
807,47.37468059,-83.70405723,76.94446968,14.07454835,1.700708676,4.080029723,33.27635942,2186.433906,19.51966623,79.10440401,0.298359797,0.364354546,0.122353257,0.200990842,1.225743708,1.564198761,0.439070615,0.208297723,Healthy
808,47.02274052,-117.0363102,20.35878644,11.73052627,9.599033723,9.832450008,19.18432323,2578.249126,31.87513231,70.01692271,0.378676659,0.030614012,0.165213077,0.139373028,2.570137432,4.28431431,0.950335467,0.706996964,Unhealthy
809,28.03357486,-117.8123465,50.30551011,3.409786755,3.222650503,6.667152357,15.01668934,845.1616686,6.417821053,98.91057373,0.778627455,0.019945048,0.243248637,0.149371091,2.179969679,4.54353095,0.723289948,0.284420324,Sub-healthy
810,14.52952183,-123.1123045,73.24146166,3.47742722,8.736808108,4.745448518,14.24109528,160.6375858,9.301891389,62.68717841,0.599967544,0.057140278,0.300348139,0.066011532,2.92682041,1.938734132,0.07066819,0.267246975,Healthy
811,49.39364796,-83.77880962,28.49733,21.37631517,2.519290052,2.498846621,34.82977893,746.9610535,12.10747075,29.04846052,0.647922043,0.4829154,0.147240063,0.403853097,1.136980889,1.453842006,0.681783121,0.879249043,Unhealthy
812,43.55592346,-76.49391364,65.85844244,14.82201184,8.685485939,9.875591176,2.34325828,263.8955033,19.06831736,86.26188519,0.759934725,0.470727456,0.29828077,0.009574946,1.714460286,1.213666688,0.68671666,0.162479153,Unhealthy
813,14.98650725,-111.44675,68.32704551,8.342605529,1.119059316,8.387641083,0.576974228,399.8453162,34.60107074,40.14826899,0.126799209,0.100994271,0.152404601,0.159690201,1.753101194,3.433190455,0.905860564,0.064392946,Unhealthy
814,46.8336753,-128.5338527,20.45647566,19.19116858,5.606024109,3.533295722,35.79949764,1351.373548,17.11931178,82.18417185,0.834877362,0.085027806,0.032467907,0.091333219,1.097941987,3.86141285,0.372932132,0.26918644,Very Healthy
815,44.79585448,-124.2479833,58.68310468,9.080027311,7.924983215,1.630618261,21.47158692,766.7632755,27.91174177,96.56856768,0.708563606,0.124064868,0.006251137,0.296574276,1.975233499,2.491239957,0.5849115,0.606945413,Sub-healthy
816,30.75352229,-62.24979756,78.30455654,18.17368912,9.413159657,1.509630016,5.889651235,1596.243048,29.82600032,75.74364112,0.581568308,0.260195762,0.055069774,0.130854939,1.608214965,3.71870347,0.012187551,0.123087853,Very Healthy
817,33.65101743,-109.3188656,52.39508813,12.05784492,9.182819226,2.083403346,10.60046706,835.1318844,25.51638239,67.68241288,0.890837981,0.287003793,0.397164097,0.133204235,1.61680389,3.851835262,0.332075242,0.471594672,Healthy
818,25.96010815,-76.15437965,6.149796094,25.05946235,8.376623826,6.226917253,41.96267789,2827.558173,17.50346889,56.83089405,0.70330329,0.114688748,0.4809085,0.246727381,1.40684162,4.741369126,0.062243726,0.62733711,Very Healthy
819,12.19046555,-86.27355018,5.858654563,24.9794925,8.993722147,9.358870791,38.6776339,2727.237507,25.19686696,49.15278928,0.209682963,0.37952828,0.216348269,0.328081074,0.542323381,1.259494551,0.521872973,0.848736993,Unhealthy
820,23.40788967,-103.2642252,38.91778768,15.36581115,2.792977173,5.470690852,31.94032726,1743.737705,16.97929575,48.24038008,0.435447927,0.158228819,0.258778557,0.065045829,1.805238092,1.769166893,0.817447651,0.229869591,Unhealthy
821,42.11413794,-115.6018916,92.9884365,11.82293506,3.557658661,8.586509342,21.70013537,1127.829577,7.935580849,70.90981646,0.499102438,0.461455006,0.077689844,0.091878169,1.338119589,1.27410395,0.206442692,0.817346323,Unhealthy
822,10.18528092,-121.5029507,26.72429406,12.1516743,3.600716724,5.012979579,23.41456318,1205.325958,39.74813924,80.10184936,0.06466545,0.33007774,0.27776052,0.127351499,0.503299672,4.471975733,0.527441046,0.234906261,Healthy
823,23.33996687,-86.94909224,65.26455044,24.56000672,4.393485379,7.377251912,43.88600409,1294.371621,9.451385877,74.28136556,0.955091138,0.220993841,0.076604176,0.487005366,1.269859269,4.17034864,0.204008637,0.676766541,Very Healthy
824,25.92674774,-75.77563536,26.09720772,11.18902552,4.539886033,7.586854636,43.45966997,2209.980034,7.532193434,35.8728081,0.137291488,0.396006441,0.307551094,0.201590487,1.196570833,3.298568282,0.120688468,0.430673571,Healthy
825,31.49582412,-84.92670225,35.55864902,7.853662464,5.900997922,2.565673353,9.68710706,1409.753087,35.74857622,59.51897441,0.700486655,0.40986774,0.46696304,0.301500095,1.483620383,1.33465364,0.510996792,0.114681242,Unhealthy
826,46.79422466,-92.87885067,85.56399851,4.371273573,2.43891787,4.250944531,36.49970548,2584.516845,15.56421313,83.33120577,0.511168726,0.148788395,0.101870777,0.124563692,0.829629974,2.093249435,0.079148621,0.714263463,Healthy
827,23.85383977,-127.0634144,74.24183702,15.06740738,7.221219974,6.735719409,8.875919978,2837.874879,27.76039409,58.05632626,0.035375927,0.173158699,0.38345904,0.247777465,1.769209562,2.190879392,0.587354631,0.217762619,Healthy
828,23.87812808,-62.20578557,14.06293134,15.49969877,2.508098854,1.636269474,9.609186505,1074.243845,16.51520054,62.92986238,0.925500001,0.468297801,0.016633699,0.041688991,2.231100881,3.242972784,0.031337461,0.176623426,Healthy
829,39.50004992,-74.09000658,45.72669199,25.54544389,3.792776339,4.25386169,30.42418654,1726.013996,18.70089948,81.69088385,0.853318441,0.086546814,0.190871134,0.022197362,2.075463923,2.032175576,0.106714972,0.358322929,Healthy
830,28.08871764,-109.5024574,7.771127546,8.1946835,5.530106175,5.813195197,18.22504944,375.6639568,14.17395402,72.9012245,0.529015349,0.025864456,0.059820511,0.237023096,2.509387369,1.291839456,0.549997485,0.653290245,Unhealthy
831,18.98419292,-61.40207694,50.68456393,12.66775566,8.167965054,9.966020437,41.91949832,681.3602385,17.0065402,52.74759367,0.236652913,0.229757385,0.179475344,0.202336347,1.63002072,3.923049207,0.591407413,0.233996479,Healthy
832,28.09758065,-87.86828873,67.93123111,24.63536069,7.655223099,5.270802064,4.00543807,1299.050723,19.37451402,91.6330169,0.130406662,0.401598901,0.090900775,0.072755758,1.797729326,2.196320847,0.02898693,0.183661539,Healthy
833,15.63428082,-89.23041393,16.25774924,25.0614611,6.809809208,8.344510814,23.01865384,697.9878761,30.21456242,33.00536549,0.369758555,0.386975713,0.18978597,0.345362707,2.526004852,2.809496708,0.573376788,0.009953626,Healthy
834,17.05547946,-77.63487744,32.4440692,12.76911013,2.401959345,4.888605566,41.33346887,2642.025423,22.9037668,99.64131589,0.262873998,0.460167661,0.211673789,0.496487228,1.569252927,1.51066654,0.838502525,0.471643097,Unhealthy
835,29.93471091,-73.17611483,42.79447942,14.85547265,5.923408111,8.167516504,40.68511472,559.0301426,38.0247826,29.50820628,0.511624289,0.268934329,0.153792606,0.200845176,2.253998375,4.210193214,0.722316177,0.428645569,Healthy
836,26.75701798,-84.04649749,92.35544734,10.49200494,1.787018516,6.358733215,7.043814604,1421.416383,6.465813784,21.19599769,0.966745203,0.054532012,0.330027865,0.314156525,1.586505922,3.262127508,0.131185104,0.233867744,Healthy
837,46.59383604,-121.0332978,99.35922647,28.1115366,4.396268591,8.979358974,16.4986965,1856.527797,22.60739129,91.20151209,0.579203958,0.296401042,0.459831765,0.481673091,1.544340486,4.606342505,0.592474648,0.053652164,Very Healthy
838,24.49575596,-106.3212746,9.266573405,5.322025441,4.721648773,4.698482971,27.860463,2106.405334,25.44786761,39.59628067,0.891031745,0.390305829,0.20329471,0.416609811,2.400514061,2.981886252,0.6722525,0.429255875,Sub-healthy
839,33.22353401,-65.03414518,77.29575273,28.14498384,1.358302955,6.438739778,7.172769815,1210.901172,37.20689451,78.3759702,0.654370049,0.05119742,0.100209862,0.234458351,0.937092289,4.765702687,0.037231202,0.788205111,Very Healthy
840,35.29057152,-114.2769072,40.31378631,21.14826065,3.465892895,6.670168126,43.56099774,2620.387299,6.720548327,84.88122999,0.480494061,0.090465414,0.139007765,0.370057295,1.34646493,4.567472818,0.855347669,0.715282131,Unhealthy
841,10.52377826,-103.9483083,42.28352769,16.88402028,9.600845205,4.756446476,41.16371979,1748.125538,25.07248547,88.71891128,0.856061487,0.011083877,0.427730408,0.068426845,1.060430692,3.305839426,0.906267397,0.86079489,Unhealthy
842,36.54149488,-99.75461819,76.65517247,2.914453702,9.58269347,2.298808393,7.512758057,1374.572563,34.8770475,99.32753885,0.476654429,0.298858027,0.287961663,0.258491408,1.397774857,4.735573753,0.850452273,0.009582688,Unhealthy
843,17.12143867,-99.24165072,92.25051105,15.31669337,4.170943488,1.842034662,5.451995757,294.9978388,13.46747048,43.5231768,0.869941889,0.443933524,0.230230461,0.143134837,1.075937056,2.292354989,0.824631468,0.966419317,Unhealthy
844,48.4428127,-87.09422923,95.33821648,13.41694694,1.387900981,1.150043955,3.843381726,1447.599458,35.6702322,76.81946735,0.298661002,0.336978341,0.079070177,0.084776026,1.948514078,2.462568651,0.744965198,0.341412253,Healthy
845,15.94650911,-63.98469136,59.82664567,6.514126735,2.611854454,8.861808378,40.92496488,2480.133938,5.666519325,29.23198866,0.137524943,0.491109843,0.227615018,0.216009049,2.495427007,1.181911805,0.633432031,0.990397796,Unhealthy
846,26.58496495,-113.1515102,38.92651013,20.3794689,4.529960141,3.12827421,8.713071441,1882.168953,30.63591202,52.54474331,0.85676132,0.036201658,0.142853542,0.069852204,2.466532653,3.356803627,0.678627005,0.252619461,Healthy
847,13.41398672,-121.4949037,79.81716316,29.19222541,9.530017282,2.903560744,18.73282178,2513.271116,37.65896274,87.83773547,0.591541012,0.451985537,0.471865748,0.350997629,1.411252411,3.88769588,0.806395293,0.471536388,Unhealthy
848,49.87497007,-116.1770657,28.84513141,17.74128671,2.270791572,7.624318604,20.19831145,1532.633845,28.00191816,49.41264368,0.890201474,0.407963802,0.442614704,0.230838822,2.971901015,4.094076761,0.662498458,0.353927677,Very Healthy
849,30.08780041,-67.91525699,58.58703274,22.01309174,7.871642593,3.880145018,26.95549699,443.5389448,20.36602354,67.28763044,0.938448935,0.160549553,0.046531758,0.267916593,1.984635912,1.599265144,0.327726957,0.355760715,Healthy
850,33.81540069,-84.79324311,39.06495384,3.916612672,1.978142854,5.554402232,3.228090469,139.5555529,6.570835577,60.3018755,0.063092106,0.486895643,0.260743477,0.07745609,1.498500754,2.776636289,0.375961102,0.842282099,Healthy
851,12.6830591,-109.9865248,67.379952,13.69467588,9.831318197,2.462599588,10.20413778,979.3366855,37.20398347,71.67612249,0.505959609,0.147529185,0.116403881,0.074186972,2.588848198,1.707452848,0.897057468,0.74641894,Unhealthy
852,39.99841882,-72.88371427,27.83789672,5.258037585,4.434548492,9.637711493,41.91706741,2124.172367,21.46036779,97.83155115,0.381214904,0.445205838,0.208334659,0.29379064,2.324685032,3.648509395,0.017122086,0.992151435,Healthy
853,18.39622372,-69.70410025,23.20132984,19.1582834,7.97711085,8.6642326,40.87845483,2391.753721,6.014886052,24.45884212,0.629599813,0.440970546,0.439039759,0.492579825,2.373188342,1.63178549,0.698820581,0.613514683,Healthy
854,45.92217158,-70.74399629,92.23271323,28.27750043,4.083319745,8.774106607,35.15807913,957.6832204,29.1437375,65.9169214,0.795655285,0.38004052,0.266119687,0.052644039,0.990348374,4.616654736,0.954777552,0.463256604,Unhealthy
855,18.20558562,-65.67514265,14.67134988,20.52977651,6.649019894,4.660963737,0.873056053,1537.396371,21.86430388,89.04230234,0.287784314,0.283917885,0.17043657,0.146437057,1.670810768,1.922538583,0.70622817,0.090073863,Healthy
856,17.62750883,-112.3431286,53.06600123,4.150485353,2.728144763,7.861250923,14.71530458,1321.244823,9.35208611,58.51061694,0.561230401,0.064401361,0.107904735,0.435382263,2.654570327,2.165609065,0.993911988,0.99656142,Unhealthy
857,11.46198671,-77.14706499,25.98101438,11.93065374,2.314189174,2.294885399,28.25814309,1290.516075,12.49951333,26.28217488,0.711641294,0.268326009,0.401160805,0.040774646,1.760095019,4.403625289,0.687544906,0.551530653,Healthy
858,28.8826778,-97.76223519,8.698346516,17.41857462,9.442577256,1.077571023,12.38355953,770.9112683,7.257173816,64.84314819,0.143086772,0.181614147,0.314136418,0.438563432,2.208631859,2.833870441,0.034363029,0.70047747,Healthy
859,32.59364533,-71.0601013,8.421787738,13.28981717,9.258825501,1.179756393,40.93140128,495.4762046,25.10027389,46.56591127,0.815926237,0.397147431,0.236692403,0.264521562,1.969834333,1.095983783,0.827009882,0.406742387,Unhealthy
860,12.62834558,-79.0056526,21.64606835,25.34203229,8.987220462,6.279415637,28.52502578,670.3968189,26.77103177,32.39534283,0.610048504,0.380273957,0.112654755,0.207092053,2.605891969,2.978345005,0.284629912,0.547715708,Healthy
861,41.02110467,-75.64867875,87.34318368,24.81078813,6.628901051,5.098554147,3.235802279,260.4639228,22.70098044,87.92276106,0.950042063,0.455753191,0.170451955,0.158291879,1.211402099,1.338173342,0.446057226,0.942577732,Unhealthy
862,28.13155339,-84.06867136,31.83548068,19.13126856,8.274413901,5.66213814,40.9052515,674.5791513,33.59857466,61.72796104,0.34613363,0.01234093,0.480122496,0.152072993,1.938688195,4.941378875,0.312091916,0.166419438,Very Healthy
863,30.97561077,-117.5799861,95.2936212,12.45682246,1.621332432,1.067168264,43.09949962,126.6826031,35.13530875,94.66211299,0.117064483,0.405506092,0.262444519,0.156372278,0.80808667,3.352446282,0.268554106,0.292372584,Healthy
864,27.63050988,-91.84811568,60.25411783,9.149418465,4.013101377,4.804179577,3.497058828,1919.049362,26.54685388,84.48132037,0.511436189,0.469538716,0.203346144,0.442977525,2.225526942,2.02613047,0.431405704,0.152059728,Healthy
865,26.03052244,-61.07311823,46.47834803,4.96448091,3.823328123,7.462613451,23.95621057,1017.488681,5.44647679,75.4377435,0.094952664,0.395703722,0.263103911,0.363278639,2.329919596,3.254870718,0.378751448,0.792215904,Healthy
866,32.38561325,-64.38283535,60.10843929,11.93713514,6.720807898,4.984243318,13.6513927,2922.119663,29.33303795,20.40204027,0.969831258,0.069446258,0.39059931,0.336512889,0.607093303,1.307468414,0.633338582,0.06204526,Unhealthy
867,16.20960984,-126.9778385,54.0863466,13.56883048,4.203619961,7.589972857,17.67775844,661.7794473,19.62997259,54.22587653,0.048298109,0.045233157,0.173353924,0.400380829,2.189477409,4.199565217,0.813151201,0.08163165,Unhealthy
868,17.27712522,-118.4629629,77.08374411,20.9230419,2.336561035,3.09717068,8.084304808,1102.902854,24.79451191,35.79890253,0.755968862,0.015318394,0.09345953,0.132271758,1.536725385,4.701312215,0.297088653,0.298494113,Very Healthy
869,44.47142484,-120.7789859,31.83712627,20.42847508,6.368203679,8.31827804,26.01324459,1137.73936,27.71782107,92.86383288,0.529851374,0.316228887,0.294543379,0.310931192,0.81024219,4.497777553,0.213721153,0.514188181,Very Healthy
870,47.84461849,-79.1814063,38.5397872,3.96302791,8.329455286,6.295881164,43.1090709,124.5093386,17.2582815,33.96671877,0.374934446,0.316687963,0.334276031,0.232732788,1.549768869,2.367030409,0.666895271,0.406274801,Sub-healthy
871,24.93237265,-72.75502691,89.93895874,13.06726083,4.43911145,2.896867895,22.63826701,2533.703064,37.09844768,42.88480413,0.075183743,0.493522289,0.357795411,0.392308609,0.985582324,2.303072479,0.670320066,0.044816311,Healthy
872,20.82978693,-115.0542044,94.91336875,7.089808282,2.190418436,3.130484283,3.731156163,192.7839344,9.689120336,61.34694142,0.625945255,0.202031371,0.441583857,0.158081775,1.53889883,1.140350445,0.901131239,0.957491558,Unhealthy
873,35.75998173,-94.59031149,89.79303161,6.390755749,2.770193776,6.652274181,27.90006001,2826.521521,28.50291325,41.06908952,0.589368126,0.169293611,0.18873119,0.323373415,1.46084757,3.605601435,0.015945686,0.95286952,Healthy
874,26.34936684,-71.15078804,44.84755943,25.16446019,3.137349747,8.469456339,15.31003475,2687.015618,5.152585298,36.78917418,0.28807444,0.314090339,0.042300674,0.441695144,2.345979092,3.139619137,0.853040662,0.279356323,Unhealthy
875,11.01545423,-78.70389187,79.13472279,3.173626068,3.699078337,4.740650038,38.51663353,1653.013557,37.36278869,67.92794601,0.911119484,0.413676293,0.479382549,0.204064486,2.435538895,2.837385485,0.521002173,0.731525615,Sub-healthy
876,16.24610389,-92.04339562,50.25189466,13.73712053,6.785155635,3.324703862,19.56051667,1676.427167,8.937644663,27.11436182,0.311068907,0.468703105,0.220330904,0.037977933,2.017571636,4.630523813,0.621302089,0.578575411,Healthy
877,38.63888915,-88.67566167,52.26628595,6.709702361,6.408509361,8.803104462,8.677782402,1995.955977,8.320948055,24.6534207,0.455228156,0.402546462,0.313512467,0.260445157,0.556717105,1.671515604,0.091371441,0.237476695,Healthy
878,36.35695768,-94.41476172,24.44461036,26.62124604,7.264718754,7.023414626,8.599753021,1222.445035,16.65526716,49.77962361,0.548324831,0.21620362,0.334821135,0.176256381,2.827555698,1.038665067,0.432614933,0.262171552,Unhealthy
879,11.0838397,-109.1716084,61.15737881,17.59713437,4.262517861,5.032769386,34.59438813,1976.944622,18.07482001,77.65315636,0.109229559,0.319282546,0.275524286,0.337751563,2.2155832,1.293265808,0.227302407,0.491153174,Unhealthy
880,18.87888648,-90.4484605,22.68291029,8.478657819,8.415978867,5.391101758,11.95144192,229.8283272,12.50050253,64.38454066,0.932840102,0.428868167,0.106602477,0.475761298,0.585488625,1.893485751,0.25422503,0.419236941,Healthy
881,19.24299186,-81.77802886,36.49864641,16.06796404,2.83678895,2.838308211,34.52550274,256.7381193,25.47925813,53.83011748,0.380790791,0.247851796,0.37879581,0.245376117,2.547082248,1.133142197,0.504095115,0.291229328,Unhealthy
882,36.87570974,-68.86739589,86.22786915,22.48161807,5.221366728,6.641223671,9.264928984,1425.968217,20.50199343,65.26012514,0.089971422,0.112259889,0.402857227,0.235764164,1.000665387,3.011374843,0.81245595,0.807511596,Unhealthy
883,10.78842151,-85.45960522,24.67220188,28.82730425,8.208448494,4.228682595,14.47588659,1693.904673,6.196145616,49.23611877,0.393418262,0.089013103,0.278722915,0.329019476,1.948052974,2.256361821,0.74378093,0.481462918,Healthy
884,14.16434328,-76.72149241,11.76003709,8.172488119,2.62142783,9.96080659,20.94691376,2674.671157,16.18782218,94.89170683,0.604200522,0.005078084,0.246837774,0.056231264,1.666585925,1.721932032,0.590999959,0.654848062,Sub-healthy
885,41.99664341,-118.7949856,11.5557213,26.81308962,1.988768024,5.321651637,42.44381324,403.5158383,33.36515198,24.39239127,0.518516145,0.360527808,0.061399401,0.130485564,1.549596956,4.0003363,0.539418193,0.1892735,Very Healthy
886,17.14178648,-97.69097679,94.37452945,28.1605152,8.953155709,5.372970456,41.92791411,2485.678989,29.13955372,73.87131832,0.697596554,0.059993118,0.046556072,0.459894766,2.7242843,1.817805305,0.427306043,0.533507663,Healthy
887,36.10984431,-129.3467866,53.15744161,27.65977525,4.086366965,6.092666087,9.309234394,709.1372781,30.37047988,91.30261319,0.064929103,0.125700354,0.173084599,0.336621594,1.593403229,3.750420404,0.972709974,0.317976049,Unhealthy
888,19.52731124,-112.7324795,43.89414682,19.79160199,7.154831124,9.250804028,16.11985686,1242.842581,29.43409234,84.3107767,0.291695204,0.152448784,0.158868847,0.011654802,0.688360294,2.397059623,0.560192554,0.52641361,Healthy
889,13.97765571,-79.14767994,82.0334652,19.63497832,1.228137438,8.207362899,6.72297248,1018.147061,15.88405575,34.72328279,0.821038271,0.282388031,0.477059943,0.106289609,2.866596818,3.047311043,0.253966398,0.780825833,Healthy
890,19.72688764,-60.57330341,84.40346315,13.28989773,7.210421996,5.060170628,22.94932857,1260.450291,8.488237273,43.67410792,0.089094751,0.201988852,0.392893258,0.343004447,2.801338078,4.735468159,0.230090792,0.76891321,Healthy
891,38.89067727,-123.057533,36.55814815,23.0671407,3.844911804,7.468293394,20.72621478,536.4369444,14.53635144,77.3638351,0.856931095,0.338963626,0.331662526,0.383377605,2.211081724,1.149406539,0.611353031,0.354220678,Unhealthy
892,44.22785872,-101.8953979,70.89371546,16.87623251,1.501667682,6.276119489,40.53420731,1560.353216,34.11248551,26.74164473,0.100977131,0.032541136,0.261235804,0.420730488,1.66973132,3.00105803,0.522827527,0.694277117,Healthy
893,43.20879458,-73.99503219,78.25666751,20.96826599,6.488314854,5.431303438,41.850242,2424.763511,39.31647792,84.94893599,0.836109673,0.066349901,0.087846928,0.149627518,0.732148682,4.417691841,0.007697803,0.94128995,Very Healthy
894,25.88734118,-115.7175056,67.19181525,13.99682131,3.167234345,2.730841955,17.2605326,1380.44863,22.28464552,77.51255557,0.367180517,0.252109694,0.489336053,0.465859155,2.476870296,3.351896993,0.830065372,0.62566933,Unhealthy
895,36.72340546,-91.14405355,19.40153211,22.48190099,4.481265178,5.175426371,22.12820744,1522.77937,5.339512422,78.36853194,0.616086973,0.17179757,0.190645146,0.278708712,0.688694786,2.107482068,0.704122354,0.148410123,Healthy
896,18.19937182,-78.68500928,88.20889293,25.08520249,1.725227311,3.212367283,40.33063121,2561.425997,9.901568425,28.01930962,0.161358244,0.151427615,0.057928173,0.349786816,0.671502462,2.590724541,0.66182929,0.679708629,Healthy
897,21.72590921,-86.88101848,56.21398251,6.100215185,2.32446926,9.233579349,36.30185135,2147.568532,16.27282014,77.42084359,0.075507035,0.038178899,0.249430453,0.300385737,1.843459606,3.721062515,0.068780658,0.104904386,Healthy
898,45.85343274,-116.8382686,31.83488051,25.32203204,3.681795119,4.018661321,0.164534011,1522.317785,25.2504872,74.38545002,0.223778822,0.448380992,0.437629016,0.065756327,0.9003206,4.563247577,0.36205585,0.872110409,Very Healthy
899,10.52007694,-105.1230802,45.39667762,17.12830289,1.807835505,9.570376131,14.40268039,847.3173797,7.628277603,86.47379927,0.13657528,0.3474502,0.444209046,0.481741756,0.519325668,1.164265495,0.935382261,0.516660496,Unhealthy
900,13.42034123,-75.13457509,8.569253588,25.65064545,9.197436382,5.797497611,18.97984089,2666.287566,38.01750545,23.3276765,0.319281839,0.065200988,0.010428128,0.065823412,1.557783577,1.286155288,0.862589241,0.385140736,Unhealthy
901,18.31545021,-91.20414401,17.14734612,14.07644778,1.054423389,6.683899408,10.33723277,1773.359165,17.77792856,21.84885348,0.519239414,0.037197749,0.443716394,0.131166568,0.843043079,2.300206094,0.285542938,0.057006595,Healthy
902,11.06128815,-129.6339271,77.7269413,12.61313359,5.35474197,5.886464,8.980722715,741.3280693,36.94044763,49.84056799,0.592871869,0.487561904,0.139384688,0.407745801,0.901288538,1.931118738,0.157058884,0.380783735,Healthy
903,17.2574174,-76.7306468,5.001105302,27.62170051,2.109227123,2.164425553,1.700302797,880.4472827,32.3182631,31.90306271,0.791969426,0.342180412,0.02429132,0.311205496,0.692276597,2.059723545,0.449087957,0.903206668,Healthy
904,33.32166244,-127.5282052,44.57375371,9.032739491,3.769111805,4.382390971,28.95163763,2429.085958,31.44030454,64.67075821,0.659677494,0.211640755,0.424656184,0.419883837,1.012734384,1.885079995,0.355830379,0.020982996,Healthy
